ID,Tweet,Tanggal,Lokasi
1662466254823907333,#airlanggahartarto #golkarindonesia #zulkiflihasan #pan #partaipolitik #pemilu2024 #bacapres2024 #cawapres @airlangga_hrt @golkar_id https://t.co/1B3gLoUeWQ,2023-05-27 14:30:16,
1662453238816464897,"Lingkaran Survei Indonesia menyatakan Airlangga Hartarto penuhi 3 dari 5 index variabel sebagai Cawapres Favorit 

#airlanggahartarto #golkarindonesia #indonesia #yellow #lsi #survei #cawapres #viral #fyp 

@airlangga_hrt @golkar_id https://t.co/UGE1FtibGy",2023-05-27 13:38:33,
1662405287192707072,"@airlangga_hrt menempati urutan teratas untuk CAWAPRES paling potensial. Memenuhi paling banyak kriteria 3/5 dari pada kandidat 7 lainnya.

#airlanggahartarto #golkarindonesia #survei #cawapres #pilpres2024 https://t.co/JT3vksQwqc",2023-05-27 10:28:01,
1662359625411477509,"Soal Peluang Cak Imin Cawapres Prabowo, Yenny Wahid Keluarkan Sindiran 

Selengkapnya Klik Tautan Berikut ini 
#jakarta #cakimin #cawapres #prabowo 

https://t.co/1XyW2tEImc",2023-05-27 07:26:34,
1662290597229789185,Setuju harus dikembalikan sebagaimana mestinya peruntukan Candi Borobudur #bangkitbersamaET #erickmeroket #roketindo #erickthohir #borobudur #candi #buddha #erickthohirsolusirakyat #cawapres https://t.co/iMZrPMeN7q,2023-05-27 02:52:16,
1662290210850496512,Sudah tidak diragukan lagi Erick Thohir memang sangat layak menjadi cawapres selanjutnya #bangkitbersamaET #erickmeroket #roketindo #erickthohir #cawapres #erickthohirsolusirakyat #pemilu2024 https://t.co/kcF1SkgjG9,2023-05-27 02:50:44,
1662271852801298433,Erick thohir Memiliki Elektabilitas yang kuat sbg Cawapres. @erickthohir #BangkitBersamaET #Roketindo #ErickMeroket #Cawapres #ErickThohir https://t.co/vd5YGd3tnr,2023-05-27 01:37:47,
1662270724915224576,#airlanggahartarto #golkar #capres2024 #cawapres #elektabilitas #survey #pilpres2024 https://t.co/x0icyV64Vg,2023-05-27 01:33:18,
1662269615928639490,Erick thohir Memiliki Elektabilitas yang kuat sbg Cawapres. @erickthohir #BangkitBersamaET #Roketindo #ErickMeroket #Cawapres #ErickThohir https://t.co/I9xHNkDmyv,2023-05-27 01:28:54,
1662268845468557313,Erick thohir Memiliki Elektabilitas yang kuat sbg Cawapres. @erickthohir #BangkitBersamaET #Roketindo #ErickMeroket #Cawapres #ErickThohir https://t.co/GDcMOZnZar,2023-05-27 01:25:50,
1662234433129414656,Erick Thohir adalah sosok yang sangat tepat untuk menjadi cawapres Indonesia berikut nya karena kinerjanya sudah terbukti #bangkitbersamaET #erickmeroket #roketindo #erickthohir #becca #erickthohirsolusirakyat #cawapres #pemilu2024 #pilpres2024 #erickthohirsolusirakyat https://t.co/2AiOcMIxD3,2023-05-26 23:09:06,
